course_key,course_name,module_key,hk,sub_hk,topic,difficulty,question_type,question,option_a,option_b,option_c,option_d,correct_option,explanation,source,source_url
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",easy,single_choice,Welche Aussage beschreibt Werkstoffliste im Schreinerberuf am besten?,"sie erfasst Teile, Masse, Material und Mengen für die Fertigung",sie ersetzt die Werkzeichnung vollständig im Werkstattumfeld,sie enthält nur Kundennamen im konkreten Auftrag,sie wird ohne Fertigmasse erstellt im laufenden Tagesgeschäft,A,Werkstofflisten sind zentrale AVOR-Unterlagen.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",medium,single_choice,Worauf muss man beim Thema Werkstoffliste in der Praxis besonders achten?,sie ersetzt die Werkzeichnung vollständig unter typischen Arbeitsbedingungen,"sie erfasst Teile, Masse, Material und Mengen für die Fertigung",sie enthält nur Kundennamen im üblichen Berufsalltag,sie wird ohne Fertigmasse erstellt nach gängiger Praxis,B,Werkstofflisten sind zentrale AVOR-Unterlagen.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",hard,single_choice,Welche Aussage zum Thema Werkstoffliste passt fachlich am besten?,sie ersetzt die Werkzeichnung vollständig bei sachgemässem Ablauf,sie enthält nur Kundennamen im Werkstattumfeld,"sie erfasst Teile, Masse, Material und Mengen für die Fertigung",sie wird ohne Fertigmasse erstellt im Produktionsalltag,C,Werkstofflisten sind zentrale AVOR-Unterlagen.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",easy,single_choice,Welche Aussage beschreibt Fertigmass im Schreinerberuf am besten?,es ist immer grösser als das Zuschnittmass,es wird ohne Kanten betrachtet unter typischen Arbeitsbedingungen,es ist nur für Rundholz relevant im Rahmen der Routine,es beschreibt das endgültige Mass des fertigen Werkteils,D,Vom Fertigmass werden Bearbeitungszugaben und Kanten abgeleitet.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",medium,single_choice,Worauf muss man beim Thema Fertigmass in der Praxis besonders achten?,es beschreibt das endgültige Mass des fertigen Werkteils,es ist immer grösser als das Zuschnittmass,es wird ohne Kanten betrachtet bei sachgemässem Ablauf,es ist nur für Rundholz relevant im normalen Werkstattbetrieb,A,Vom Fertigmass werden Bearbeitungszugaben und Kanten abgeleitet.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",hard,single_choice,Welche Aussage zum Thema Fertigmass passt fachlich am besten?,es ist immer grösser als das Zuschnittmass,es beschreibt das endgültige Mass des fertigen Werkteils,es wird ohne Kanten betrachtet bei vergleichbaren Aufgaben,es ist nur für Rundholz relevant im konkreten Auftrag,B,Vom Fertigmass werden Bearbeitungszugaben und Kanten abgeleitet.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",easy,single_choice,Welche Aussage beschreibt Zuschnittmass im Schreinerberuf am besten?,es entspricht immer dem Rechnungsbetrag nach gängiger Praxis,es wird erst nach der Montage gemessen im üblichen Berufsalltag,es berücksichtigt Bearbeitungszugaben vor der Fertigbearbeitung,es ignoriert alle Kantenbearbeitungen bei sachgemässer Ausführung,C,"Zuschnittmasse müssen für Sägen, Hobeln und Kanten stimmen.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",medium,single_choice,Worauf muss man beim Thema Zuschnittmass in der Praxis besonders achten?,es entspricht immer dem Rechnungsbetrag im Produktionsalltag,es wird erst nach der Montage gemessen im Werkstattumfeld,es ignoriert alle Kantenbearbeitungen im laufenden Tagesgeschäft,es berücksichtigt Bearbeitungszugaben vor der Fertigbearbeitung,D,"Zuschnittmasse müssen für Sägen, Hobeln und Kanten stimmen.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",hard,single_choice,Welche Aussage zum Thema Zuschnittmass passt fachlich am besten?,es berücksichtigt Bearbeitungszugaben vor der Fertigbearbeitung,es entspricht immer dem Rechnungsbetrag im Rahmen der Routine,es wird erst nach der Montage gemessen unter typischen Arbeitsbedingungen,es ignoriert alle Kantenbearbeitungen nach gängiger Praxis,A,"Zuschnittmasse müssen für Sägen, Hobeln und Kanten stimmen.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",easy,single_choice,Welche Aussage beschreibt Topfband im Schreinerberuf am besten?,es ist ein Oberflächenöl im Produktionsalltag,es ist ein verdeckter Drehbeschlag für Möbeltüren,es verbindet nur Massivholzbretter im normalen Werkstattbetrieb,es misst die Holzfeuchte bei sachgemässem Ablauf,B,Topfbänder ermöglichen justierbare und verdeckte Möbeltüranschläge.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",medium,single_choice,Worauf muss man beim Thema Topfband in der Praxis besonders achten?,es ist ein Oberflächenöl im Rahmen der Routine,es verbindet nur Massivholzbretter im konkreten Auftrag,es ist ein verdeckter Drehbeschlag für Möbeltüren,es misst die Holzfeuchte bei vergleichbaren Aufgaben,C,Topfbänder ermöglichen justierbare und verdeckte Möbeltüranschläge.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",hard,single_choice,Welche Aussage zum Thema Topfband passt fachlich am besten?,es ist ein Oberflächenöl im normalen Werkstattbetrieb,es verbindet nur Massivholzbretter im üblichen Berufsalltag,es misst die Holzfeuchte bei sachgemässer Ausführung,es ist ein verdeckter Drehbeschlag für Möbeltüren,D,Topfbänder ermöglichen justierbare und verdeckte Möbeltüranschläge.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",easy,single_choice,Welche Aussage beschreibt System 32 im Schreinerberuf am besten?,es nutzt ein 32-mm-Lochraster für Beschläge und Möbelbau,es ist eine Lacknorm im konkreten Auftrag,es beschreibt nur Schraubenköpfe im laufenden Tagesgeschäft,es ersetzt jede Korpusverbindung im Werkstattumfeld,A,"Das Raster erleichtert Bohrungen, Fachböden und Beschlagmontage.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",medium,single_choice,Worauf muss man beim Thema System 32 in der Praxis besonders achten?,es ist eine Lacknorm im üblichen Berufsalltag,es nutzt ein 32-mm-Lochraster für Beschläge und Möbelbau,es beschreibt nur Schraubenköpfe nach gängiger Praxis,es ersetzt jede Korpusverbindung unter typischen Arbeitsbedingungen,B,"Das Raster erleichtert Bohrungen, Fachböden und Beschlagmontage.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",hard,single_choice,Welche Aussage zum Thema System 32 passt fachlich am besten?,es ist eine Lacknorm im Werkstattumfeld im normalen Werkstattbetrieb,es beschreibt nur Schraubenköpfe im Produktionsalltag,es nutzt ein 32-mm-Lochraster für Beschläge und Möbelbau,es ersetzt jede Korpusverbindung bei sachgemässem Ablauf,C,"Das Raster erleichtert Bohrungen, Fachböden und Beschlagmontage.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",easy,single_choice,Welche Aussage beschreibt Klappenbeschlag im Schreinerberuf am besten?,er dient nur zur Glasbestellung bei vergleichbaren Aufgaben,er ersetzt den Sockel unter typischen Arbeitsbedingungen,er bestimmt die Holzart im Rahmen der Routine,er führt oder hält Möbelfronten beim Öffnen nach oben oder unten,D,Klappenbeschläge sichern Bedienung und Bewegung von Klappen.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",medium,single_choice,Worauf muss man beim Thema Klappenbeschlag in der Praxis besonders achten?,er führt oder hält Möbelfronten beim Öffnen nach oben oder unten,er dient nur zur Glasbestellung bei sachgemässer Ausführung,er ersetzt den Sockel bei sachgemässem Ablauf,er bestimmt die Holzart im normalen Werkstattbetrieb,A,Klappenbeschläge sichern Bedienung und Bewegung von Klappen.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",hard,single_choice,Welche Aussage zum Thema Klappenbeschlag passt fachlich am besten?,er dient nur zur Glasbestellung im laufenden Tagesgeschäft,er führt oder hält Möbelfronten beim Öffnen nach oben oder unten,er ersetzt den Sockel bei vergleichbaren Aufgaben,er bestimmt die Holzart im konkreten Auftrag im Werkstattumfeld,B,Klappenbeschläge sichern Bedienung und Bewegung von Klappen.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",easy,single_choice,Welche Aussage beschreibt Wandanschluss im Schreinerberuf am besten?,er ist nur eine Farbangabe bei sachgemässer Ausführung,er wird ohne Untergrundprüfung geplant nach gängiger Praxis,"er gleicht Bauteil, Wand und Montagefuge konstruktiv aus",er ersetzt die Befestigung im üblichen Berufsalltag,C,"Ein sauberer Wandanschluss verbessert Optik, Funktion und Montage.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",medium,single_choice,Worauf muss man beim Thema Wandanschluss in der Praxis besonders achten?,er ist nur eine Farbangabe im laufenden Tagesgeschäft,er wird ohne Untergrundprüfung geplant im Produktionsalltag,er ersetzt die Befestigung im Werkstattumfeld,"er gleicht Bauteil, Wand und Montagefuge konstruktiv aus",D,"Ein sauberer Wandanschluss verbessert Optik, Funktion und Montage.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",hard,single_choice,Welche Aussage zum Thema Wandanschluss passt fachlich am besten?,"er gleicht Bauteil, Wand und Montagefuge konstruktiv aus",er ist nur eine Farbangabe nach gängiger Praxis,er wird ohne Untergrundprüfung geplant im Rahmen der Routine,er ersetzt die Befestigung unter typischen Arbeitsbedingungen,A,"Ein sauberer Wandanschluss verbessert Optik, Funktion und Montage.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",easy,single_choice,Welche Aussage beschreibt Sockelbefestigung im Schreinerberuf am besten?,sie wird immer nur geklebt im Produktionsalltag,"sie muss Untergrund, Last und Montagezugang berücksichtigen",sie benötigt nie Ausrichtung bei sachgemässem Ablauf,sie ist unabhängig vom Boden im normalen Werkstattbetrieb,B,Sockel tragen Möbel und müssen dauerhaft befestigt werden.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",medium,single_choice,Worauf muss man beim Thema Sockelbefestigung in der Praxis besonders achten?,sie wird immer nur geklebt im Rahmen der Routine,sie benötigt nie Ausrichtung bei vergleichbaren Aufgaben,"sie muss Untergrund, Last und Montagezugang berücksichtigen",sie ist unabhängig vom Boden im konkreten Auftrag,C,Sockel tragen Möbel und müssen dauerhaft befestigt werden.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",hard,single_choice,Welche Aussage zum Thema Sockelbefestigung passt fachlich am besten?,sie wird immer nur geklebt im normalen Werkstattbetrieb,sie benötigt nie Ausrichtung bei sachgemässer Ausführung,sie ist unabhängig vom Boden im üblichen Berufsalltag,"sie muss Untergrund, Last und Montagezugang berücksichtigen",D,Sockel tragen Möbel und müssen dauerhaft befestigt werden.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",easy,single_choice,Welche Aussage beschreibt Einbaumöbel im Schreinerberuf am besten?,"Massaufnahme, Wandanschluss und Toleranzen sind besonders wichtig",Normmasse allein genügen immer im laufenden Tagesgeschäft,Montagefugen dürfen fehlen im konkreten Auftrag im Produktionsalltag,der Raumwinkel ist bedeutungslos im Werkstattumfeld,A,Einbaumöbel müssen an reale Räume angepasst werden.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",medium,single_choice,Worauf muss man beim Thema Einbaumöbel in der Praxis besonders achten?,Normmasse allein genügen immer nach gängiger Praxis,"Massaufnahme, Wandanschluss und Toleranzen sind besonders wichtig",Montagefugen dürfen fehlen im üblichen Berufsalltag,der Raumwinkel ist bedeutungslos unter typischen Arbeitsbedingungen,B,Einbaumöbel müssen an reale Räume angepasst werden.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",hard,single_choice,Welche Aussage zum Thema Einbaumöbel passt fachlich am besten?,Normmasse allein genügen immer im Produktionsalltag,Montagefugen dürfen fehlen im Werkstattumfeld im normalen Werkstattbetrieb,"Massaufnahme, Wandanschluss und Toleranzen sind besonders wichtig",der Raumwinkel ist bedeutungslos bei sachgemässem Ablauf,C,Einbaumöbel müssen an reale Räume angepasst werden.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",easy,single_choice,Welche Aussage beschreibt Möbelskizze im Schreinerberuf am besten?,sie ersetzt alle Masse unter typischen Arbeitsbedingungen,sie wird ohne Funktion gezeichnet bei vergleichbaren Aufgaben,sie dient nur der Dekoration im Rahmen der Routine im konkreten Auftrag,"sie klärt Aufbau, Proportionen und wichtige Beschläge vor der Zeichnung",D,"Skizzen helfen, Lösungen schnell zu prüfen und zu kommunizieren.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",medium,single_choice,Worauf muss man beim Thema Möbelskizze in der Praxis besonders achten?,"sie klärt Aufbau, Proportionen und wichtige Beschläge vor der Zeichnung",sie ersetzt alle Masse bei sachgemässem Ablauf im üblichen Berufsalltag,sie wird ohne Funktion gezeichnet bei sachgemässer Ausführung,sie dient nur der Dekoration im normalen Werkstattbetrieb,A,"Skizzen helfen, Lösungen schnell zu prüfen und zu kommunizieren.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l05,HKB1,L05,"3. Semester VP: AVOR, Beschläge und Möbelplanung",hard,single_choice,Welche Aussage zum Thema Möbelskizze passt fachlich am besten?,sie ersetzt alle Masse bei vergleichbaren Aufgaben,"sie klärt Aufbau, Proportionen und wichtige Beschläge vor der Zeichnung",sie wird ohne Funktion gezeichnet im laufenden Tagesgeschäft,sie dient nur der Dekoration im konkreten Auftrag im Werkstattumfeld,B,"Skizzen helfen, Lösungen schnell zu prüfen und zu kommunizieren.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l06,HKB2,L06,"3. Semester HM: Maschinen, Zerspanung, Kraftquellen und Furniere",easy,single_choice,Welche Aussage beschreibt stationäre Maschinen im Schreinerberuf am besten?,Schutzeinrichtungen werden für Tempo entfernt,jede Maschine wird ohne Einweisung genutzt im üblichen Berufsalltag,"Sägen, Hobeln, Fräsen und Bohren werden nach Vorschrift bedient",Absaugung ist nur optional bei sachgemässer Ausführung,C,Stationäre Maschinen verlangen klare Sicherheitsregeln und Einweisung.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l06,HKB2,L06,"3. Semester HM: Maschinen, Zerspanung, Kraftquellen und Furniere",medium,single_choice,Worauf muss man beim Thema stationäre Maschinen in der Praxis besonders achten?,Schutzeinrichtungen werden für Tempo entfernt,jede Maschine wird ohne Einweisung genutzt im Werkstattumfeld,Absaugung ist nur optional im laufenden Tagesgeschäft,"Sägen, Hobeln, Fräsen und Bohren werden nach Vorschrift bedient",D,Stationäre Maschinen verlangen klare Sicherheitsregeln und Einweisung.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l06,HKB2,L06,"3. Semester HM: Maschinen, Zerspanung, Kraftquellen und Furniere",hard,single_choice,Welche Aussage zum Thema stationäre Maschinen passt fachlich am besten?,"Sägen, Hobeln, Fräsen und Bohren werden nach Vorschrift bedient",Schutzeinrichtungen werden für Tempo entfernt,jede Maschine wird ohne Einweisung genutzt unter typischen Arbeitsbedingungen,Absaugung ist nur optional nach gängiger Praxis,A,Stationäre Maschinen verlangen klare Sicherheitsregeln und Einweisung.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l06,HKB2,L06,"3. Semester HM: Maschinen, Zerspanung, Kraftquellen und Furniere",easy,single_choice,Welche Aussage beschreibt Schutzeinrichtung im Schreinerberuf am besten?,sie dient nur zur Dekoration im Produktionsalltag,sie verhindert Kontakt mit Gefahrstellen und reduziert Späneflug,sie erhöht absichtlich das Risiko bei sachgemässem Ablauf,sie ersetzt Gehörschutz vollständig im normalen Werkstattbetrieb,B,Schutzeinrichtungen sind Teil des sicheren Maschinenbetriebs.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l06,HKB2,L06,"3. Semester HM: Maschinen, Zerspanung, Kraftquellen und Furniere",medium,single_choice,Worauf muss man beim Thema Schutzeinrichtung in der Praxis besonders achten?,sie dient nur zur Dekoration im Rahmen der Routine,sie erhöht absichtlich das Risiko bei vergleichbaren Aufgaben,sie verhindert Kontakt mit Gefahrstellen und reduziert Späneflug,sie ersetzt Gehörschutz vollständig im konkreten Auftrag,C,Schutzeinrichtungen sind Teil des sicheren Maschinenbetriebs.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l06,HKB2,L06,"3. Semester HM: Maschinen, Zerspanung, Kraftquellen und Furniere",hard,single_choice,Welche Aussage zum Thema Schutzeinrichtung passt fachlich am besten?,sie dient nur zur Dekoration im normalen Werkstattbetrieb,sie erhöht absichtlich das Risiko bei sachgemässer Ausführung,sie ersetzt Gehörschutz vollständig im üblichen Berufsalltag,sie verhindert Kontakt mit Gefahrstellen und reduziert Späneflug,D,Schutzeinrichtungen sind Teil des sicheren Maschinenbetriebs.,"Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l06,HKB2,L06,"3. Semester HM: Maschinen, Zerspanung, Kraftquellen und Furniere",easy,single_choice,Welche Aussage beschreibt Schnittgeschwindigkeit im Schreinerberuf am besten?,sie beschreibt den Weg der Schneide pro Zeit,sie ist identisch mit Werkstückdicke,sie ersetzt den Vorschub im konkreten Auftrag,sie beschreibt nur Stromverbrauch,A,"Schnittgeschwindigkeit beeinflusst Qualität, Werkzeugstandzeit und Sicherheit.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
schreiner,Schreiner/in EFZ,sch_l06,HKB2,L06,"3. Semester HM: Maschinen, Zerspanung, Kraftquellen und Furniere",medium,single_choice,Worauf muss man beim Thema Schnittgeschwindigkeit in der Praxis besonders achten?,sie ist identisch mit Werkstückdicke,sie beschreibt den Weg der Schneide pro Zeit,sie ersetzt den Vorschub im üblichen Berufsalltag,sie beschreibt nur Stromverbrauch,B,"Schnittgeschwindigkeit beeinflusst Qualität, Werkzeugstandzeit und Sicherheit.","Bildungsplan Schreiner/in EFZ, VSSM/SBFI; Schullehrplan Schreiner/in EFZ, BWZ Lyss",https://www.vssm.ch/sites/default/files/vssm/berufsbildung/schreiner_efz/bildungsplan_efz.pdf
