course_key,course_name,module_key,hk,sub_hk,topic,difficulty,question_type,question,option_a,option_b,option_c,option_d,correct_option,explanation,source,source_url
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",easy,single_choice,Welche Aussage beschreibt das Thema Körperpflege im Beruf Fachfrau/Fachmann Gesundheit EFZ am besten?,alles ungefragt übernehmen im üblichen Berufsalltag,Schamgefühl ignorieren bei sachgemässer Ausführung unter typischen Arbeitsbedingungen,Selbstständigkeit fördern und Unterstützung bedarfsgerecht anbieten,Pflege ohne Erklärung beginnen nach gängiger Praxis,C,"Körperpflege verbindet Hygiene, Würde und Ressourcenförderung.","Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",medium,single_choice,Worauf muss man beim Thema Körperpflege in der Praxis besonders achten?,alles ungefragt übernehmen im Werkstattumfeld bei sachgemässem Ablauf,Schamgefühl ignorieren im laufenden Tagesgeschäft,Pflege ohne Erklärung beginnen im Produktionsalltag,Selbstständigkeit fördern und Unterstützung bedarfsgerecht anbieten,D,"Körperpflege verbindet Hygiene, Würde und Ressourcenförderung.","Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",hard,single_choice,Welche Aussage zum Thema Körperpflege ist fachlich korrekt?,Selbstständigkeit fördern und Unterstützung bedarfsgerecht anbieten,alles ungefragt übernehmen unter typischen Arbeitsbedingungen,Schamgefühl ignorieren nach gängiger Praxis bei vergleichbaren Aufgaben,Pflege ohne Erklärung beginnen im Rahmen der Routine,A,"Körperpflege verbindet Hygiene, Würde und Ressourcenförderung.","Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",easy,single_choice,Welche Aussage beschreibt das Thema Hautbeobachtung im Beruf Fachfrau/Fachmann Gesundheit EFZ am besten?,Hautveränderungen übersehen bei sachgemässem Ablauf,"Rötungen, Läsionen, Trockenheit und Druckstellen erkennen",nur sichtbare Körperstellen beachten im normalen Werkstattbetrieb,Druckstellen massieren im Produktionsalltag,B,Hautbeobachtung dient Prävention und Früherkennung.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",medium,single_choice,Worauf muss man beim Thema Hautbeobachtung in der Praxis besonders achten?,Hautveränderungen übersehen bei vergleichbaren Aufgaben,nur sichtbare Körperstellen beachten im konkreten Auftrag,"Rötungen, Läsionen, Trockenheit und Druckstellen erkennen",Druckstellen massieren im Rahmen der Routine,C,Hautbeobachtung dient Prävention und Früherkennung.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",hard,single_choice,Welche Aussage zum Thema Hautbeobachtung ist fachlich korrekt?,Hautveränderungen übersehen bei sachgemässer Ausführung,nur sichtbare Körperstellen beachten im üblichen Berufsalltag,Druckstellen massieren im normalen Werkstattbetrieb,"Rötungen, Läsionen, Trockenheit und Druckstellen erkennen",D,Hautbeobachtung dient Prävention und Früherkennung.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",easy,single_choice,Welche Aussage beschreibt das Thema Dekubitusprophylaxe im Beruf Fachfrau/Fachmann Gesundheit EFZ am besten?,"Druck entlasten, Haut beobachten und Mobilisation fördern",Rötungen ignorieren im konkreten Auftrag im Produktionsalltag,Position nie wechseln im laufenden Tagesgeschäft,Falten im Bett belassen im Werkstattumfeld,A,Druckentlastung schützt gefährdete Haut.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",medium,single_choice,Worauf muss man beim Thema Dekubitusprophylaxe in der Praxis besonders achten?,Rötungen ignorieren im üblichen Berufsalltag,"Druck entlasten, Haut beobachten und Mobilisation fördern",Position nie wechseln nach gängiger Praxis,Falten im Bett belassen unter typischen Arbeitsbedingungen,B,Druckentlastung schützt gefährdete Haut.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",hard,single_choice,Welche Aussage zum Thema Dekubitusprophylaxe ist fachlich korrekt?,Rötungen ignorieren im Werkstattumfeld im normalen Werkstattbetrieb,Position nie wechseln im Produktionsalltag,"Druck entlasten, Haut beobachten und Mobilisation fördern",Falten im Bett belassen bei sachgemässem Ablauf,C,Druckentlastung schützt gefährdete Haut.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",easy,single_choice,Welche Aussage beschreibt das Thema Mundpflege im Beruf Fachfrau/Fachmann Gesundheit EFZ am besten?,Prothesen trocken liegen lassen bei vergleichbaren Aufgaben,Mundtrockenheit ignorieren unter typischen Arbeitsbedingungen,Pflege wegen Aufwand weglassen im Rahmen der Routine,"Mundschleimhaut, Zähne oder Prothesen hygienisch und schonend pflegen",D,"Mundpflege beeinflusst Wohlbefinden, Ernährung und Infektionsrisiko.","Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",medium,single_choice,Worauf muss man beim Thema Mundpflege in der Praxis besonders achten?,"Mundschleimhaut, Zähne oder Prothesen hygienisch und schonend pflegen",Prothesen trocken liegen lassen bei sachgemässer Ausführung,Mundtrockenheit ignorieren bei sachgemässem Ablauf,Pflege wegen Aufwand weglassen im normalen Werkstattbetrieb,A,"Mundpflege beeinflusst Wohlbefinden, Ernährung und Infektionsrisiko.","Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",hard,single_choice,Welche Aussage zum Thema Mundpflege ist fachlich korrekt?,Prothesen trocken liegen lassen im laufenden Tagesgeschäft,"Mundschleimhaut, Zähne oder Prothesen hygienisch und schonend pflegen",Mundtrockenheit ignorieren bei vergleichbaren Aufgaben,Pflege wegen Aufwand weglassen im konkreten Auftrag im Werkstattumfeld,B,"Mundpflege beeinflusst Wohlbefinden, Ernährung und Infektionsrisiko.","Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",easy,single_choice,Welche Aussage beschreibt das Thema Intimpflege im Beruf Fachfrau/Fachmann Gesundheit EFZ am besten?,ohne Handschuhe arbeiten im üblichen Berufsalltag,von unrein zu rein wischen nach gängiger Praxis,"Privatsphäre, Hygieneprinzipien und Kommunikation beachten",Türen offen lassen bei sachgemässer Ausführung,C,Intimpflege erfordert besondere Diskretion und Hygiene.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",medium,single_choice,Worauf muss man beim Thema Intimpflege in der Praxis besonders achten?,ohne Handschuhe arbeiten im Werkstattumfeld bei sachgemässem Ablauf,von unrein zu rein wischen im Produktionsalltag,Türen offen lassen im laufenden Tagesgeschäft,"Privatsphäre, Hygieneprinzipien und Kommunikation beachten",D,Intimpflege erfordert besondere Diskretion und Hygiene.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",hard,single_choice,Welche Aussage zum Thema Intimpflege ist fachlich korrekt?,"Privatsphäre, Hygieneprinzipien und Kommunikation beachten",ohne Handschuhe arbeiten unter typischen Arbeitsbedingungen,von unrein zu rein wischen im Rahmen der Routine,Türen offen lassen nach gängiger Praxis bei vergleichbaren Aufgaben,A,Intimpflege erfordert besondere Diskretion und Hygiene.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",easy,single_choice,Welche Aussage beschreibt das Thema Haar- und Bartpflege im Beruf Fachfrau/Fachmann Gesundheit EFZ am besten?,Rasur ohne Einverständnis durchführen im normalen Werkstattbetrieb,"Gewohnheiten, Sicherheit und Wohlbefinden berücksichtigen",Verletzungsrisiko ignorieren bei sachgemässem Ablauf,Wünsche nicht beachten im Produktionsalltag,B,Pflegehandlungen sollen individualisiert erfolgen.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",medium,single_choice,Worauf muss man beim Thema Haar- und Bartpflege in der Praxis besonders achten?,Rasur ohne Einverständnis durchführen im konkreten Auftrag,Verletzungsrisiko ignorieren bei vergleichbaren Aufgaben,"Gewohnheiten, Sicherheit und Wohlbefinden berücksichtigen",Wünsche nicht beachten im Rahmen der Routine,C,Pflegehandlungen sollen individualisiert erfolgen.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",hard,single_choice,Welche Aussage zum Thema Haar- und Bartpflege ist fachlich korrekt?,Rasur ohne Einverständnis durchführen im üblichen Berufsalltag,Verletzungsrisiko ignorieren bei sachgemässer Ausführung,Wünsche nicht beachten im normalen Werkstattbetrieb,"Gewohnheiten, Sicherheit und Wohlbefinden berücksichtigen",D,Pflegehandlungen sollen individualisiert erfolgen.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",easy,single_choice,Welche Aussage beschreibt das Thema Hautpflegeprodukt im Beruf Fachfrau/Fachmann Gesundheit EFZ am besten?,Produkt nach Hautzustand und Vorgaben auswählen,beliebige Produkte mischen im laufenden Tagesgeschäft,Allergien ignorieren im konkreten Auftrag,Wunden mit Körperlotion versorgen,A,Hautpflege richtet sich nach Beobachtung und Standards.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",medium,single_choice,Worauf muss man beim Thema Hautpflegeprodukt in der Praxis besonders achten?,beliebige Produkte mischen nach gängiger Praxis,Produkt nach Hautzustand und Vorgaben auswählen,Allergien ignorieren im üblichen Berufsalltag,Wunden mit Körperlotion versorgen,B,Hautpflege richtet sich nach Beobachtung und Standards.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",hard,single_choice,Welche Aussage zum Thema Hautpflegeprodukt ist fachlich korrekt?,beliebige Produkte mischen im Produktionsalltag,Allergien ignorieren im Werkstattumfeld,Produkt nach Hautzustand und Vorgaben auswählen,Wunden mit Körperlotion versorgen,C,Hautpflege richtet sich nach Beobachtung und Standards.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",easy,single_choice,Welche Aussage beschreibt das Thema Soorprophylaxe im Beruf Fachfrau/Fachmann Gesundheit EFZ am besten?,Beläge ignorieren unter typischen Arbeitsbedingungen,Trinkmenge nie beachten im Rahmen der Routine im konkreten Auftrag,Prothesen nicht reinigen bei vergleichbaren Aufgaben,Mundraum beobachten und hygienische Massnahmen konsequent durchführen,D,Mundsoor kann besonders bei geschwächten Menschen auftreten.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",medium,single_choice,Worauf muss man beim Thema Soorprophylaxe in der Praxis besonders achten?,Mundraum beobachten und hygienische Massnahmen konsequent durchführen,Beläge ignorieren bei sachgemässem Ablauf im üblichen Berufsalltag,Trinkmenge nie beachten im normalen Werkstattbetrieb,Prothesen nicht reinigen bei sachgemässer Ausführung,A,Mundsoor kann besonders bei geschwächten Menschen auftreten.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",hard,single_choice,Welche Aussage zum Thema Soorprophylaxe ist fachlich korrekt?,Beläge ignorieren bei vergleichbaren Aufgaben im Produktionsalltag,Mundraum beobachten und hygienische Massnahmen konsequent durchführen,Trinkmenge nie beachten im konkreten Auftrag im Werkstattumfeld,Prothesen nicht reinigen im laufenden Tagesgeschäft,B,Mundsoor kann besonders bei geschwächten Menschen auftreten.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",easy,single_choice,Welche Aussage beschreibt das Thema Ressourcen bei der Pflege im Beruf Fachfrau/Fachmann Gesundheit EFZ am besten?,Selbstständigkeit unterbinden im üblichen Berufsalltag,keine Zeit zum Mitmachen geben nach gängiger Praxis,"Klientinnen Tätigkeiten selbst ausführen lassen, soweit möglich",Hilfsmittel verstecken bei sachgemässer Ausführung,C,Mitwirkung erhält Fähigkeiten und Selbstwert.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",medium,single_choice,Worauf muss man beim Thema Ressourcen bei der Pflege in der Praxis besonders achten?,Selbstständigkeit unterbinden im Werkstattumfeld bei sachgemässem Ablauf,keine Zeit zum Mitmachen geben im Produktionsalltag,Hilfsmittel verstecken im laufenden Tagesgeschäft,"Klientinnen Tätigkeiten selbst ausführen lassen, soweit möglich",D,Mitwirkung erhält Fähigkeiten und Selbstwert.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",hard,single_choice,Welche Aussage zum Thema Ressourcen bei der Pflege ist fachlich korrekt?,"Klientinnen Tätigkeiten selbst ausführen lassen, soweit möglich",Selbstständigkeit unterbinden unter typischen Arbeitsbedingungen,keine Zeit zum Mitmachen geben im Rahmen der Routine,Hilfsmittel verstecken nach gängiger Praxis bei vergleichbaren Aufgaben,A,Mitwirkung erhält Fähigkeiten und Selbstwert.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",easy,single_choice,Welche Aussage beschreibt das Thema Pflege bei Schmerz im Beruf Fachfrau/Fachmann Gesundheit EFZ am besten?,Schmerzäusserungen ignorieren bei sachgemässem Ablauf,"Pflege anpassen, Pausen ermöglichen und Schmerzen melden",schneller arbeiten trotz Abwehr im normalen Werkstattbetrieb,keine Lagerung anpassen im Produktionsalltag,B,Schmerz beeinflusst Pflegehandlungen und Kooperation.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",medium,single_choice,Worauf muss man beim Thema Pflege bei Schmerz in der Praxis besonders achten?,Schmerzäusserungen ignorieren bei vergleichbaren Aufgaben,schneller arbeiten trotz Abwehr im konkreten Auftrag,"Pflege anpassen, Pausen ermöglichen und Schmerzen melden",keine Lagerung anpassen im Rahmen der Routine,C,Schmerz beeinflusst Pflegehandlungen und Kooperation.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l04,HKB B,L04,"Körperpflege, Haut und Mundpflege",hard,single_choice,Welche Aussage zum Thema Pflege bei Schmerz ist fachlich korrekt?,Schmerzäusserungen ignorieren bei sachgemässer Ausführung,schneller arbeiten trotz Abwehr im üblichen Berufsalltag,keine Lagerung anpassen im normalen Werkstattbetrieb,"Pflege anpassen, Pausen ermöglichen und Schmerzen melden",D,Schmerz beeinflusst Pflegehandlungen und Kooperation.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l05,HKB B,L05,"Mobilität, Transfer, Lagerung und Ergonomie",easy,single_choice,Welche Aussage beschreibt das Thema Mobilitätsförderung im Beruf Fachfrau/Fachmann Gesundheit EFZ am besten?,Bewegung sicher ermöglichen und vorhandene Fähigkeiten nutzen,alles im Bett erledigen im laufenden Tagesgeschäft,Sturzrisiko ignorieren im konkreten Auftrag im Produktionsalltag,Hilfsmittel nicht anbieten im Werkstattumfeld,A,Mobilität erhält Selbstständigkeit und Gesundheit.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l05,HKB B,L05,"Mobilität, Transfer, Lagerung und Ergonomie",medium,single_choice,Worauf muss man beim Thema Mobilitätsförderung in der Praxis besonders achten?,alles im Bett erledigen nach gängiger Praxis,Bewegung sicher ermöglichen und vorhandene Fähigkeiten nutzen,Sturzrisiko ignorieren im üblichen Berufsalltag,Hilfsmittel nicht anbieten unter typischen Arbeitsbedingungen,B,Mobilität erhält Selbstständigkeit und Gesundheit.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l05,HKB B,L05,"Mobilität, Transfer, Lagerung und Ergonomie",hard,single_choice,Welche Aussage zum Thema Mobilitätsförderung ist fachlich korrekt?,alles im Bett erledigen im Produktionsalltag,Sturzrisiko ignorieren im Werkstattumfeld im normalen Werkstattbetrieb,Bewegung sicher ermöglichen und vorhandene Fähigkeiten nutzen,Hilfsmittel nicht anbieten bei sachgemässem Ablauf,C,Mobilität erhält Selbstständigkeit und Gesundheit.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l05,HKB B,L05,"Mobilität, Transfer, Lagerung und Ergonomie",easy,single_choice,Welche Aussage beschreibt das Thema Transfer im Beruf Fachfrau/Fachmann Gesundheit EFZ am besten?,ruckartig ziehen unter typischen Arbeitsbedingungen,Bremsen am Rollstuhl offen lassen im Rahmen der Routine,allein riskante Transfers durchführen bei vergleichbaren Aufgaben,"Klientin, Hilfsmittel, Umgebung und eigene Ergonomie vorbereiten",D,Transfers müssen sicher geplant werden.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l05,HKB B,L05,"Mobilität, Transfer, Lagerung und Ergonomie",medium,single_choice,Worauf muss man beim Thema Transfer in der Praxis besonders achten?,"Klientin, Hilfsmittel, Umgebung und eigene Ergonomie vorbereiten",ruckartig ziehen bei sachgemässem Ablauf im üblichen Berufsalltag,Bremsen am Rollstuhl offen lassen im normalen Werkstattbetrieb,allein riskante Transfers durchführen bei sachgemässer Ausführung,A,Transfers müssen sicher geplant werden.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l05,HKB B,L05,"Mobilität, Transfer, Lagerung und Ergonomie",hard,single_choice,Welche Aussage zum Thema Transfer ist fachlich korrekt?,ruckartig ziehen bei vergleichbaren Aufgaben im Werkstattumfeld,"Klientin, Hilfsmittel, Umgebung und eigene Ergonomie vorbereiten",Bremsen am Rollstuhl offen lassen im konkreten Auftrag,allein riskante Transfers durchführen im laufenden Tagesgeschäft,B,Transfers müssen sicher geplant werden.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l05,HKB B,L05,"Mobilität, Transfer, Lagerung und Ergonomie",easy,single_choice,Welche Aussage beschreibt das Thema Kinästhetik im Beruf Fachfrau/Fachmann Gesundheit EFZ am besten?,Kraft gegen Widerstand einsetzen nach gängiger Praxis,Klientin passiv machen bei sachgemässer Ausführung,Bewegung ressourcenorientiert unterstützen statt heben und ziehen,Bewegungsressourcen ignorieren im üblichen Berufsalltag,C,Kinästhetik nutzt natürliche Bewegungsmöglichkeiten.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l05,HKB B,L05,"Mobilität, Transfer, Lagerung und Ergonomie",medium,single_choice,Worauf muss man beim Thema Kinästhetik in der Praxis besonders achten?,Kraft gegen Widerstand einsetzen im Produktionsalltag,Klientin passiv machen im laufenden Tagesgeschäft bei sachgemässem Ablauf,Bewegungsressourcen ignorieren im Werkstattumfeld,Bewegung ressourcenorientiert unterstützen statt heben und ziehen,D,Kinästhetik nutzt natürliche Bewegungsmöglichkeiten.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l05,HKB B,L05,"Mobilität, Transfer, Lagerung und Ergonomie",hard,single_choice,Welche Aussage zum Thema Kinästhetik ist fachlich korrekt?,Bewegung ressourcenorientiert unterstützen statt heben und ziehen,Kraft gegen Widerstand einsetzen im Rahmen der Routine,Klientin passiv machen nach gängiger Praxis bei vergleichbaren Aufgaben,Bewegungsressourcen ignorieren unter typischen Arbeitsbedingungen,A,Kinästhetik nutzt natürliche Bewegungsmöglichkeiten.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
fage,Fachfrau/Fachmann Gesundheit EFZ,fage_l05,HKB B,L05,"Mobilität, Transfer, Lagerung und Ergonomie",easy,single_choice,Welche Aussage beschreibt das Thema Sturzprophylaxe im Beruf Fachfrau/Fachmann Gesundheit EFZ am besten?,Stolperfallen belassen bei sachgemässem Ablauf,Risiken erkennen und Umgebung sicher gestalten,Schuhe ignorieren im Produktionsalltag,Klingel ausser Reichweite legen im normalen Werkstattbetrieb,B,Stürze können schwerwiegende Folgen haben.,"Bildungsplan Fachfrau/Fachmann Gesundheit EFZ, OdASanté/SBFI",https://www.odasante.ch/fileadmin/odasante.ch/docs/Grundbildung/FaGe/FaGe_BiPla.pdf
