course_key,course_name,module_key,hk,sub_hk,topic,difficulty,question_type,question,option_a,option_b,option_c,option_d,correct_option,explanation,source,source_url
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,easy,single_choice,Welche Aussage beschreibt das Thema Deeskalation im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,"ruhig bleiben, zuhören und klare nächste Schritte anbieten",laut werden im konkreten Auftrag im normalen Praxisalltag,Kunden blossstellen im laufenden Tagesgeschäft,Gegenangriff starten im üblichen Arbeitsumfeld,A,Deeskalation schützt Kundenbeziehung und Sicherheit.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,medium,single_choice,Worauf muss man beim Thema Deeskalation in der Praxis besonders achten?,laut werden im üblichen Berufsalltag im Rahmen der Routine,"ruhig bleiben, zuhören und klare nächste Schritte anbieten",Kunden blossstellen nach gängiger Praxis bei vergleichbaren Aufgaben,Gegenangriff starten unter typischen Arbeitsbedingungen,B,Deeskalation schützt Kundenbeziehung und Sicherheit.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,hard,single_choice,Welche Aussage zum Thema Deeskalation ist fachlich korrekt?,laut werden im üblichen Arbeitsumfeld im normalen Betriebsablauf,Kunden blossstellen im normalen Praxisalltag,"ruhig bleiben, zuhören und klare nächste Schritte anbieten",Gegenangriff starten bei sachgemässem Ablauf,C,Deeskalation schützt Kundenbeziehung und Sicherheit.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,easy,single_choice,Welche Aussage beschreibt das Thema Empathie im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,Kunden auslachen unter typischen Arbeitsbedingungen,Gefühle ignorieren bei vergleichbaren Aufgaben,alles versprechen im Rahmen der Routine im konkreten Auftrag,"Gefühle und Anliegen ernst nehmen, ohne falsche Zusagen zu machen",D,"Empathie hilft, schwierige Gespräche zu stabilisieren.","Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,medium,single_choice,Worauf muss man beim Thema Empathie in der Praxis besonders achten?,"Gefühle und Anliegen ernst nehmen, ohne falsche Zusagen zu machen",Kunden auslachen bei sachgemässem Ablauf im üblichen Berufsalltag,Gefühle ignorieren bei sachgemässer Ausführung,alles versprechen im normalen Betriebsablauf nach gängiger Praxis,A,"Empathie hilft, schwierige Gespräche zu stabilisieren.","Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,hard,single_choice,Welche Aussage zum Thema Empathie ist fachlich korrekt?,Kunden auslachen bei vergleichbaren Aufgaben im normalen Praxisalltag,"Gefühle und Anliegen ernst nehmen, ohne falsche Zusagen zu machen",Gefühle ignorieren im laufenden Tagesgeschäft bei sachgemässem Ablauf,alles versprechen im konkreten Auftrag im üblichen Arbeitsumfeld,B,"Empathie hilft, schwierige Gespräche zu stabilisieren.","Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,easy,single_choice,Welche Aussage beschreibt das Thema Diebstahlverdacht im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,Kunden körperlich festhalten nach gängiger Praxis,öffentlich beschuldigen im üblichen Berufsalltag im Rahmen der Routine,betriebliche Vorgaben beachten und keine riskanten Alleingänge machen,Beweise erfinden bei sachgemässer Ausführung unter typischen Arbeitsbedingungen,C,Verdachtsfälle sind sensibel und sicherheitsrelevant.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,medium,single_choice,Worauf muss man beim Thema Diebstahlverdacht in der Praxis besonders achten?,Kunden körperlich festhalten im normalen Praxisalltag,öffentlich beschuldigen im üblichen Arbeitsumfeld,Beweise erfinden im laufenden Tagesgeschäft bei sachgemässem Ablauf,betriebliche Vorgaben beachten und keine riskanten Alleingänge machen,D,Verdachtsfälle sind sensibel und sicherheitsrelevant.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,hard,single_choice,Welche Aussage zum Thema Diebstahlverdacht ist fachlich korrekt?,betriebliche Vorgaben beachten und keine riskanten Alleingänge machen,Kunden körperlich festhalten im Rahmen der Routine,öffentlich beschuldigen unter typischen Arbeitsbedingungen,Beweise erfinden nach gängiger Praxis bei vergleichbaren Aufgaben,A,Verdachtsfälle sind sensibel und sicherheitsrelevant.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,easy,single_choice,Welche Aussage beschreibt das Thema aggressive Kundschaft im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,allein eskalieren bei sachgemässem Ablauf,"Abstand, Eigenschutz und Unterstützung sicherstellen",zurückschreien im normalen Praxisalltag,Notfallregeln ignorieren im normalen Betriebsablauf,B,Sicherheit hat Vorrang.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,medium,single_choice,Worauf muss man beim Thema aggressive Kundschaft in der Praxis besonders achten?,allein eskalieren bei vergleichbaren Aufgaben,zurückschreien im Rahmen der Routine im laufenden Tagesgeschäft,"Abstand, Eigenschutz und Unterstützung sicherstellen",Notfallregeln ignorieren im konkreten Auftrag,C,Sicherheit hat Vorrang.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,hard,single_choice,Welche Aussage zum Thema aggressive Kundschaft ist fachlich korrekt?,allein eskalieren bei sachgemässer Ausführung,zurückschreien im normalen Betriebsablauf,Notfallregeln ignorieren im üblichen Berufsalltag,"Abstand, Eigenschutz und Unterstützung sicherstellen",D,Sicherheit hat Vorrang.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,easy,single_choice,Welche Aussage beschreibt das Thema interkulturelle Situation im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,respektvoll nachfragen und Missverständnisse klären,Vorurteile nutzen im laufenden Tagesgeschäft,Kunden abwerten im konkreten Auftrag,keine Erklärung anbieten im üblichen Arbeitsumfeld,A,Interkulturelle Kompetenz unterstützt Kundenkontakt.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,medium,single_choice,Worauf muss man beim Thema interkulturelle Situation in der Praxis besonders achten?,Vorurteile nutzen nach gängiger Praxis,respektvoll nachfragen und Missverständnisse klären,Kunden abwerten im üblichen Berufsalltag,keine Erklärung anbieten unter typischen Arbeitsbedingungen,B,Interkulturelle Kompetenz unterstützt Kundenkontakt.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,hard,single_choice,Welche Aussage zum Thema interkulturelle Situation ist fachlich korrekt?,Vorurteile nutzen im normalen Praxisalltag,Kunden abwerten im üblichen Arbeitsumfeld,respektvoll nachfragen und Missverständnisse klären,keine Erklärung anbieten bei sachgemässem Ablauf,C,Interkulturelle Kompetenz unterstützt Kundenkontakt.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,easy,single_choice,Welche Aussage beschreibt das Thema Grenzen setzen im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,Regeln aus Angst verschweigen im Rahmen der Routine,unhöflich abblocken unter typischen Arbeitsbedingungen,Ausnahmen ohne Kompetenz zusagen bei vergleichbaren Aufgaben,"freundlich, klar und regelkonform kommunizieren",D,Klare Grenzen verhindern Eskalation.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,medium,single_choice,Worauf muss man beim Thema Grenzen setzen in der Praxis besonders achten?,"freundlich, klar und regelkonform kommunizieren",Regeln aus Angst verschweigen im normalen Betriebsablauf,unhöflich abblocken bei sachgemässem Ablauf,Ausnahmen ohne Kompetenz zusagen bei sachgemässer Ausführung,A,Klare Grenzen verhindern Eskalation.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,hard,single_choice,Welche Aussage zum Thema Grenzen setzen ist fachlich korrekt?,Regeln aus Angst verschweigen im konkreten Auftrag,"freundlich, klar und regelkonform kommunizieren",unhöflich abblocken bei vergleichbaren Aufgaben,Ausnahmen ohne Kompetenz zusagen im laufenden Tagesgeschäft,B,Klare Grenzen verhindern Eskalation.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,easy,single_choice,Welche Aussage beschreibt das Thema Vorgesetzte beiziehen im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,alles allein entscheiden nach gängiger Praxis,zu spät Hilfe holen bei sachgemässer Ausführung,bei Kompetenzgrenzen oder Eskalation Unterstützung holen,Team nicht informieren im üblichen Berufsalltag,C,Beizug schützt Qualität und Sicherheit.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,medium,single_choice,Worauf muss man beim Thema Vorgesetzte beiziehen in der Praxis besonders achten?,alles allein entscheiden im normalen Praxisalltag,zu spät Hilfe holen im laufenden Tagesgeschäft,Team nicht informieren im üblichen Arbeitsumfeld,bei Kompetenzgrenzen oder Eskalation Unterstützung holen,D,Beizug schützt Qualität und Sicherheit.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,hard,single_choice,Welche Aussage zum Thema Vorgesetzte beiziehen ist fachlich korrekt?,bei Kompetenzgrenzen oder Eskalation Unterstützung holen,alles allein entscheiden im Rahmen der Routine,zu spät Hilfe holen nach gängiger Praxis,Team nicht informieren unter typischen Arbeitsbedingungen,A,Beizug schützt Qualität und Sicherheit.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,easy,single_choice,Welche Aussage beschreibt das Thema Konfliktreflexion im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,nichts lernen im normalen Praxisalltag,Situation nachbereiten und Verbesserungsideen ableiten,Schuld nur bei Kunden suchen im normalen Betriebsablauf,Vorfall nicht dokumentieren bei sachgemässem Ablauf,B,Reflexion verbessert künftiges Verhalten.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,medium,single_choice,Worauf muss man beim Thema Konfliktreflexion in der Praxis besonders achten?,nichts lernen im Rahmen der Routine im laufenden Tagesgeschäft,Schuld nur bei Kunden suchen im konkreten Auftrag,Situation nachbereiten und Verbesserungsideen ableiten,Vorfall nicht dokumentieren bei vergleichbaren Aufgaben,C,Reflexion verbessert künftiges Verhalten.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,hard,single_choice,Welche Aussage zum Thema Konfliktreflexion ist fachlich korrekt?,nichts lernen im normalen Betriebsablauf,Schuld nur bei Kunden suchen im üblichen Berufsalltag,Vorfall nicht dokumentieren bei sachgemässer Ausführung,Situation nachbereiten und Verbesserungsideen ableiten,D,Reflexion verbessert künftiges Verhalten.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,easy,single_choice,Welche Aussage beschreibt das Thema rechtliche Grundlage im Kundenkontakt im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,Rechte und Pflichten von Kunde und Geschäft beachten,Recht ignorieren im konkreten Auftrag,falsche Rechtsauskunft geben im üblichen Arbeitsumfeld,Fristen erfinden im laufenden Tagesgeschäft,A,Rechtssicherheit ist Teil professioneller Beratung.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,medium,single_choice,Worauf muss man beim Thema rechtliche Grundlage im Kundenkontakt in der Praxis besonders achten?,Recht ignorieren im üblichen Berufsalltag,Rechte und Pflichten von Kunde und Geschäft beachten,falsche Rechtsauskunft geben unter typischen Arbeitsbedingungen,Fristen erfinden nach gängiger Praxis,B,Rechtssicherheit ist Teil professioneller Beratung.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,hard,single_choice,Welche Aussage zum Thema rechtliche Grundlage im Kundenkontakt ist fachlich korrekt?,Recht ignorieren im üblichen Arbeitsumfeld,falsche Rechtsauskunft geben bei sachgemässem Ablauf,Rechte und Pflichten von Kunde und Geschäft beachten,Fristen erfinden im normalen Praxisalltag,C,Rechtssicherheit ist Teil professioneller Beratung.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,easy,single_choice,Welche Aussage beschreibt das Thema Stress in Kundengesprächen im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,impulsiv reagieren im Rahmen der Routine,Kunden persönlich nehmen bei vergleichbaren Aufgaben,Pausen nie nutzen unter typischen Arbeitsbedingungen,eigene Reaktion wahrnehmen und professionell bleiben,D,Selbstkompetenz hilft in belastenden Situationen.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,medium,single_choice,Worauf muss man beim Thema Stress in Kundengesprächen in der Praxis besonders achten?,eigene Reaktion wahrnehmen und professionell bleiben,impulsiv reagieren im normalen Betriebsablauf,Kunden persönlich nehmen bei sachgemässer Ausführung,Pausen nie nutzen bei sachgemässem Ablauf,A,Selbstkompetenz hilft in belastenden Situationen.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l05,HKB a,L05,Schwierige Kundensituationen und Konflikte,hard,single_choice,Welche Aussage zum Thema Stress in Kundengesprächen ist fachlich korrekt?,impulsiv reagieren im konkreten Auftrag,eigene Reaktion wahrnehmen und professionell bleiben,Kunden persönlich nehmen im laufenden Tagesgeschäft,Pausen nie nutzen bei vergleichbaren Aufgaben,B,Selbstkompetenz hilft in belastenden Situationen.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l06,HKB b,L06,"Warenannahme, Lager und Inventur",easy,single_choice,Welche Aussage beschreibt das Thema Warenannahme im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,Ware blind einlagern im üblichen Berufsalltag,Mängel ignorieren bei sachgemässer Ausführung,"Menge, Qualität und Lieferpapiere kontrollieren",Lieferschein wegwerfen nach gängiger Praxis,C,Warenannahme sichert korrekten Bestand.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l06,HKB b,L06,"Warenannahme, Lager und Inventur",medium,single_choice,Worauf muss man beim Thema Warenannahme in der Praxis besonders achten?,Ware blind einlagern im üblichen Arbeitsumfeld,Mängel ignorieren im laufenden Tagesgeschäft,Lieferschein wegwerfen im normalen Praxisalltag,"Menge, Qualität und Lieferpapiere kontrollieren",D,Warenannahme sichert korrekten Bestand.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l06,HKB b,L06,"Warenannahme, Lager und Inventur",hard,single_choice,Welche Aussage zum Thema Warenannahme ist fachlich korrekt?,"Menge, Qualität und Lieferpapiere kontrollieren",Ware blind einlagern unter typischen Arbeitsbedingungen,Mängel ignorieren nach gängiger Praxis,Lieferschein wegwerfen im Rahmen der Routine,A,Warenannahme sichert korrekten Bestand.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l06,HKB b,L06,"Warenannahme, Lager und Inventur",easy,single_choice,Welche Aussage beschreibt das Thema Mängelmeldung im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,Mangel vertuschen bei sachgemässem Ablauf bei sachgemässer Ausführung,Abweichungen dokumentieren und zuständige Stellen informieren,Fotos nie machen im normalen Praxisalltag im üblichen Berufsalltag,Fristen verpassen im normalen Betriebsablauf,B,Dokumentation ist wichtig für Reklamationen beim Lieferanten.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l06,HKB b,L06,"Warenannahme, Lager und Inventur",medium,single_choice,Worauf muss man beim Thema Mängelmeldung in der Praxis besonders achten?,Mangel vertuschen bei vergleichbaren Aufgaben,Fotos nie machen im Rahmen der Routine im laufenden Tagesgeschäft,Abweichungen dokumentieren und zuständige Stellen informieren,Fristen verpassen im konkreten Auftrag im üblichen Arbeitsumfeld,C,Dokumentation ist wichtig für Reklamationen beim Lieferanten.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l06,HKB b,L06,"Warenannahme, Lager und Inventur",hard,single_choice,Welche Aussage zum Thema Mängelmeldung ist fachlich korrekt?,Mangel vertuschen bei sachgemässer Ausführung,Fotos nie machen im normalen Betriebsablauf,Fristen verpassen im üblichen Berufsalltag nach gängiger Praxis,Abweichungen dokumentieren und zuständige Stellen informieren,D,Dokumentation ist wichtig für Reklamationen beim Lieferanten.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l06,HKB b,L06,"Warenannahme, Lager und Inventur",easy,single_choice,Welche Aussage beschreibt das Thema Sortierung im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,"Waren nach Sortiment, Lagerort und Priorität ordnen",alles beliebig stapeln im laufenden Tagesgeschäft,verderbliche Ware hinten lagern im üblichen Arbeitsumfeld,Gefahrgut ignorieren im konkreten Auftrag,A,Sortierung unterstützt effiziente Warenflüsse.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l06,HKB b,L06,"Warenannahme, Lager und Inventur",medium,single_choice,Worauf muss man beim Thema Sortierung in der Praxis besonders achten?,alles beliebig stapeln nach gängiger Praxis,"Waren nach Sortiment, Lagerort und Priorität ordnen",verderbliche Ware hinten lagern unter typischen Arbeitsbedingungen,Gefahrgut ignorieren im üblichen Berufsalltag,B,Sortierung unterstützt effiziente Warenflüsse.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l06,HKB b,L06,"Warenannahme, Lager und Inventur",hard,single_choice,Welche Aussage zum Thema Sortierung ist fachlich korrekt?,alles beliebig stapeln im normalen Praxisalltag,verderbliche Ware hinten lagern bei sachgemässem Ablauf,"Waren nach Sortiment, Lagerort und Priorität ordnen",Gefahrgut ignorieren im üblichen Arbeitsumfeld,C,Sortierung unterstützt effiziente Warenflüsse.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l06,HKB b,L06,"Warenannahme, Lager und Inventur",easy,single_choice,Welche Aussage beschreibt das Thema Auszeichnung im Beruf Detailhandelsfachfrau/Detailhandelsfachmann EFZ am besten?,falsche Preise kleben unter typischen Arbeitsbedingungen,Etiketten unleserlich lassen bei vergleichbaren Aufgaben,Aktionen nicht anpassen im Rahmen der Routine,"Preise, Artikelnummern und Informationen korrekt anbringen",D,Korrekte Auszeichnung schützt Kunden und Betrieb.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l06,HKB b,L06,"Warenannahme, Lager und Inventur",medium,single_choice,Worauf muss man beim Thema Auszeichnung in der Praxis besonders achten?,"Preise, Artikelnummern und Informationen korrekt anbringen",falsche Preise kleben bei sachgemässem Ablauf,Etiketten unleserlich lassen bei sachgemässer Ausführung,Aktionen nicht anpassen im normalen Betriebsablauf,A,Korrekte Auszeichnung schützt Kunden und Betrieb.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
detailhandel,Detailhandelsfachfrau/Detailhandelsfachmann EFZ,dh_l06,HKB b,L06,"Warenannahme, Lager und Inventur",hard,single_choice,Welche Aussage zum Thema Auszeichnung ist fachlich korrekt?,falsche Preise kleben bei vergleichbaren Aufgaben,"Preise, Artikelnummern und Informationen korrekt anbringen",Etiketten unleserlich lassen im laufenden Tagesgeschäft,Aktionen nicht anpassen im konkreten Auftrag,B,Korrekte Auszeichnung schützt Kunden und Betrieb.,"Bildungsplan Detailhandelsfachfrau/Detailhandelsfachmann EFZ, BDS/SBFI",https://www.bds-fcs.ch/de/Digitale-Medien/Download-Center?download=17
