course_key,course_name,module_key,hk,sub_hk,topic,difficulty,question_type,question,option_a,option_b,option_c,option_d,correct_option,explanation,source,source_url
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.1,Tragfähigkeit,medium,single_choice,Warum ist die Tragfähigkeit des Planums wichtig?,Sie beeinflusst die Stabilität und Lebensdauer des Strassenaufbaus,Sie bestimmt die Farbe des Asphalts,Sie ersetzt die Entwässerung,Sie ist nur für Gehwege relevant,A,Ein tragfähiges Planum ist Voraussetzung für einen dauerhaften Strassenoberbau.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.1,Aushubsicherheit,hard,single_choice,Welche Massnahme reduziert Gefahren bei Aushubarbeiten?,Grabenränder sichern und sichere Abstände zu Lasten einhalten,Material direkt an die Grabenkante kippen,Ohne Kontrolle in den Graben steigen,Absperrungen entfernen,A,"Sicherung, Abstand und Kontrolle reduzieren Einsturz- und Unfallgefahren.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.2,Grabenbau,easy,single_choice,Wozu dient eine Grabenspriessung?,Sie verhindert das Einstürzen der Grabenwände,Sie ersetzt das Rohr,Sie erhöht den Wasserverbrauch,Sie dient nur als Markierung,A,Spriessungen sichern Gräben gegen Einsturz und schützen Personen.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.2,Bettung,medium,single_choice,Welche Aufgabe hat die Bettungsschicht bei Rohrleitungen?,Sie trägt und schützt das Rohr in richtiger Lage,Sie verschliesst das Rohr,Sie ersetzt den Schacht,Sie verhindert jede Kontrolle,A,"Eine fachgerechte Bettung sichert Lage, Schutz und Funktion der Leitung.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.2,Rohrverlegung,medium,single_choice,Was ist beim Verlegen von Kanalisationsrohren entscheidend?,"Richtige Höhenlage, Linienführung und Gefälle",Möglichst viele Richtungswechsel,Unkontrollierte Neigung,Direktes Verlegen auf grossen Steinen,A,"Höhe, Linie und Gefälle bestimmen die Funktion der Leitung.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.2,Schächte,medium,single_choice,Warum müssen Schachtabdeckungen auf Gefälle und Höhe versetzt werden?,"Damit sie bündig, sicher und entwässerungsgerecht in die Oberfläche passen",Damit sie möglichst hervorstehen,Damit Fahrzeuge ausweichen müssen,Damit Wasser stehen bleibt,A,Schachtabdeckungen müssen zur fertigen Oberfläche und zum Gefälle passen.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.2,Kontrolle Leitung,hard,single_choice,Welche Folge kann eine falsche Rohrneigung haben?,"Ablagerungen, Rückstau oder mangelhafte Entwässerung",Bessere Selbstreinigung,Automatisch mehr Stabilität,Weniger Unterhalt,A,Falsche Neigung beeinträchtigt die Funktion von Entwässerung und Kanalisation.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.3,Geotextilien,easy,single_choice,Wozu können Geotextilien im Strassenbau dienen?,"Zum Trennen, Filtern oder Stabilisieren von Schichten",Zum Ersetzen aller Fundationsschichten,Zum Färben des Belags,Zum Rapportieren der Arbeit,A,"Geotextilien werden je nach Produkt zum Trennen, Filtern, Schützen oder Stabilisieren eingesetzt.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.3,Rohplanie,medium,single_choice,Was beschreibt eine profilgerechte Rohplanie?,Eine grob hergestellte Planie in richtiger Form und Höhe,Eine fertige Deckschicht,Eine Betonfuge,Eine Abfallmulde,A,Die Rohplanie bereitet Form und Höhe für weitere Schichten vor.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.3,Feinplanie,medium,single_choice,Warum muss die Feinplanie präzise erstellt werden?,"Weil sie Ebenheit, Schichtdicke und Qualität der folgenden Schichten beeinflusst",Weil sie nur optisch wichtig ist,Weil sie keine Höhenvorgaben hat,Weil sie später nicht belastet wird,A,Die Feinplanie beeinflusst die Genauigkeit und Qualität des Oberbaus.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.3,Verdichtung,medium,single_choice,Woran kann ungenügende Verdichtung visuell erkennbar sein?,An starken Radeindrücken oder nachgebendem Material,An sauberer Warnkleidung,An einem neuen Meterstab,An der Farbe des Himmels,A,Radeindrücke und nachgebende Stellen können Hinweise auf ungenügende Verdichtung sein.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.3,Lebensdauer,hard,single_choice,Welche Faktoren beeinflussen die Lebensdauer eines Strassenoberbaus stark?,"Tragfähigkeit, Verdichtung, Materialqualität und Entwässerung",Nur die Farbe des Belags,Nur die Pausenlänge,Nur die Anzahl Mitarbeitender,A,"Strassenoberbau hält länger, wenn Material, Verdichtung, Tragfähigkeit und Entwässerung stimmen.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.4,Randabschlüsse,easy,single_choice,Welche Funktion haben Randabschlüsse?,Sie begrenzen und stabilisieren Flächen und führen Linien,Sie ersetzen die Fundation,Sie dienen nur als Sitzgelegenheit,Sie verhindern jede Entwässerung,A,"Randabschlüsse begrenzen, stabilisieren und gestalten Verkehrsflächen.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.4,Absteckung,medium,single_choice,Was ist vor dem Versetzen von Randabschlüssen zu kontrollieren?,"Höhe, Linie und Lage gemäss Plan",Nur die Farbe der Steine,Ob genug Pausenzeit bleibt,Ob der Beton schon eingebaut ist,A,Randabschlüsse müssen nach korrekter Höhe und Linienführung versetzt werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.4,Fugen,medium,single_choice,Welche Aufgabe haben Dilatationsfugen?,Sie nehmen Bewegungen auf und verhindern unkontrollierte Schäden,Sie erhöhen den Wasserstau,Sie ersetzen den Beton,Sie dienen nur der Beschriftung,A,Dilatationsfugen ermöglichen Bewegungen und reduzieren Riss- oder Abplatzschäden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.4,Betonverbundsteine,medium,single_choice,Was ist beim Verlegen von Betonverbundsteinen wichtig?,"Fugenbild, Ebenheit, Verband und Gefälle einhalten",Steine ungeordnet werfen,Ohne Bettung verlegen,Gefälle ignorieren,A,"Qualität entsteht durch korrekten Verband, Fugenbild, Ebenheit und Gefälle.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.4,Qualitätskontrolle,hard,single_choice,Welche Kontrolle ist nach Versetzarbeiten sinnvoll?,"Linienführung, Fugenbild, Höhenlage und Ebenheit prüfen","Nur zählen, wie viele Steine übrig sind","Keine Kontrolle, wenn es gerade aussieht",Nur das Werkzeug reinigen,A,"Nach Versetzarbeiten müssen Linie, Höhe, Ebenheit und Fugen kontrolliert werden.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.5,Belagseinbau,easy,single_choice,Was ist Walzasphalt?,"Ein bitumenhaltiges Mischgut, das eingebaut und verdichtet wird",Ein reiner Beton,Ein Holzbelag,Ein Dämmstoff,A,"Walzasphalt ist ein bitumenhaltiger Belag, der eingebaut und mit Walzen verdichtet wird.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.5,Belagsmenge,medium,single_choice,Welche Angaben braucht man grundsätzlich zur Berechnung einer Belagsmenge?,"Fläche, Schichtdicke und Materialkennwert",Nur die Anzahl Arbeiter,Nur die Lufttemperatur,Nur die Farbe des Belags,A,"Belagsmengen werden aus Fläche, Dicke und Materialkennwerten abgeleitet.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.5,Haftbrücke,medium,single_choice,Wozu dient ein Haftvermittler beim Belagseinbau?,Er verbessert den Verbund zwischen Unterlage und neuer Belagsschicht,Er ersetzt die Verdichtung,Er kühlt den Asphalt vollständig ab,Er macht Gefälle überflüssig,A,Haftvermittler verbessert den Schichtenverbund.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.5,Fugen,medium,single_choice,Warum müssen Quer- und Längsfugen fachgerecht ausgebildet werden?,"Damit keine Schwachstellen, Wassereintritte oder Ausbrüche entstehen",Damit der Belag schneller auskühlt,Damit weniger Verdichtung nötig ist,Damit Unebenheiten grösser werden,A,"Fugen sind sensible Bereiche und müssen dicht, tragfähig und sauber ausgebildet sein.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.5,Verdichten Asphalt,hard,single_choice,Warum muss Asphalt rechtzeitig verdichtet werden?,Weil er mit sinkender Temperatur schlechter verdichtbar wird,Weil er nach dem Einbau flüssig bleiben soll,Weil Verdichtung nur der Optik dient,Weil Verdichtung vor dem Einbau erfolgt,A,Asphalt muss im geeigneten Temperaturfenster verdichtet werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.5,Schachtabdeckung,medium,single_choice,Wann werden Schachtabdeckungen beim Belagseinbau auf definitive Höhe gebracht?,Vor oder im Zusammenhang mit dem definitiven Belagsniveau,Erst nach mehreren Jahren,Nie,Immer tiefer als die Fahrbahn,A,Schachtabdeckungen müssen zur fertigen Oberfläche passen.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.5,Einbaufehler,hard,single_choice,Welche Folge kann ungenügende Verdichtung von Asphalt haben?,"Spurrinnen, offene Struktur und verkürzte Lebensdauer",Automatisch bessere Dichtigkeit,Keine Auswirkung,Höhere Tragfähigkeit ohne Kontrolle,A,Ungenügende Verdichtung reduziert Dauerhaftigkeit und kann Verformungen verursachen.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.6,Belagssanierung,easy,single_choice,Was ist vor dem Ausfräsen einer Sanierungsstelle zu tun?,Sanierungsstelle gemäss Vorgabe anzeichnen,Belag zufällig entfernen,Haftvermittler sofort auf Schmutz spritzen,Schachtabdeckung entfernen ohne Plan,A,Sanierungsflächen müssen vor dem Ausbau klar und fachgerecht angezeichnet werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.6,Sanierungsfläche,medium,single_choice,Warum muss eine Sanierungsfläche vor dem Einbau gereinigt werden?,Damit Haftvermittler und neuer Belag gut haften,Damit der Belag weniger tragfähig wird,Damit Wasser eingeschlossen wird,Damit keine Fuge nötig ist,A,Saubere Unterlagen sind Voraussetzung für Haftung und Qualität.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.6,Fugenausbildung,medium,single_choice,Welche Aufgabe haben Fugenband oder Fugenmasse bei Sanierungen?,Sie dichten Anschlüsse ab und reduzieren Wassereintritt,Sie ersetzen den Asphalt,Sie verhindern jede Temperaturänderung,Sie dienen nur der Farbe,A,Fugenmaterial schützt Anschlussbereiche vor Wasser und Schäden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.6,Asphaltarmierung,hard,single_choice,Wann kann Asphaltarmierung eingesetzt werden?,Wenn sie gemäss Vorgabe zur Verstärkung oder Rissüberbrückung vorgesehen ist,Immer statt Verdichtung,Nur als Dekoration,Nie bei Belagssanierungen,A,Asphaltarmierung kann je nach Schadensbild und Vorgabe zur Verstärkung eingesetzt werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.6,Entsorgung,medium,single_choice,Wie ist ausgebauter bitumenhaltiger Belag zu behandeln?,"Umweltgerecht deponieren, entsorgen oder verwerten gemäss Vorgaben",In die Kanalisation werfen,Mit Humus mischen,Auf der Baustelle verbrennen,A,Ausgebauter Belag muss gemäss Umwelt- und Entsorgungsvorgaben behandelt werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,HK7,7.6,Sanierungskontrolle,hard,single_choice,Was wird bei der visuellen Kontrolle einer sanierten Belagsfläche geprüft?,"Höhe, Lage, Gefälle, Struktur und Anschlussbereiche",Nur die Anzahl Maschinen,Nur die Farbe der Warnwesten,Nur der Name des Mischwerks,A,"Die Kontrolle umfasst Oberfläche, Lage, Höhe, Gefälle und Anschlüsse.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
